FID;SP;NO;LAT;LONG;NAME
14,425;r;1;-24.622900000000001;31.633299999999998;Ripape
14,426;w;5;-24.629200000000001;31.633299999999998;Ripape
14,427;k;6;-24.633299999999998;31.633299999999998;Ripape
14,428;w;15;-24.633299999999998;31.633299999999998;Ripape
14,429;kp;2;-24.639600000000002;31.639600000000002;Ripape
14,430;k;7;-24.639600000000002;31.639600000000002;Ripape
14,431;r;15;-24.629200000000001;31.645800000000001;Ripape
14,432;r;25;-24.622900000000001;31.639600000000002;Ripape
14,433;rl;1;-24.593800000000002;31.633299999999998;Ripape
14,434;w;1;-24.558299999999999;31.639600000000002;Kolwana
14,435;r;40;-24.564599999999999;31.639600000000002;Ripape
14,436;k;1;-24.570799999999998;31.639600000000002;Ripape
14,437;ob;1;-24.587499999999999;31.639600000000002;Ripape
14,438;kp;8;-24.606300000000001;31.645800000000001;Winkelhaakspruit
14,439;l;1;-24.610399999999998;31.645800000000001;Ripape
14,440;wr;2;-24.616700000000002;31.645800000000001;Ripape
14,441;aw;1;-24.629200000000001;31.645800000000001;Ripape
14,442;wl;1;-24.633299999999998;31.649999999999999;Ripape
14,443;w;14;-24.629200000000001;31.649999999999999;Ripape
14,444;r;15;-24.622900000000001;31.649999999999999;Ripape
14,445;r;35;-24.616700000000002;31.649999999999999;Ripape
14,446;w;1;-24.610399999999998;31.649999999999999;Ripape
14,447;k;2;-24.610399999999998;31.649999999999999;Ripape
14,448;br;6;-24.600000000000001;31.656199999999998;Winkelhaakspruit
14,449;wb;1;-24.606300000000001;31.656199999999998;Ripape
14,450;r;10;-24.606300000000001;31.656199999999998;Ripape
14,451;r;40;-24.610399999999998;31.656199999999998;Ripape
14,452;k;1;-24.616700000000002;31.656199999999998;Ripape
14,453;kb;1;-24.622900000000001;31.656199999999998;Ripape
14,454;r;7;-24.629200000000001;31.656199999999998;Ripape
14,455;w;13;-24.633299999999998;31.656199999999998;Ripape
14,456;w;6;-24.629200000000001;31.662500000000001;Ripape
14,457;r;3;-24.629200000000001;31.662500000000001;Ripape
14,458;k;1;-24.622900000000001;31.662500000000001;Ripape
14,459;r;40;-24.622900000000001;31.662500000000001;Ripape
14,460;r;50;-24.616700000000002;31.662500000000001;Ripape
14,461;r;6;-24.616700000000002;31.668700000000001;Winkelhaakspruit
14,462;w;3;-24.622900000000001;31.662500000000001;Ripape
14,463;k;5;-24.616700000000002;31.668700000000001;Winkelhaakspruit
14,464;w;14;-24.622900000000001;31.668700000000001;Ripape
14,465;r;3;-24.629200000000001;31.662500000000001;Ripape
14,466;l;12;-24.622900000000001;31.681200000000000;Vutome
14,467;k;23;-24.633299999999998;31.675000000000001;Ripape
14,468;ko;1;-24.633299999999998;31.668700000000001;Ripape
14,469;w;7;-24.639600000000002;31.668700000000001;Ripape
14,470;r;8;-24.633299999999998;31.662500000000001;Ripape
14,471;kp;1;-24.639600000000002;31.662500000000001;Ripape
14,472;w;4;-24.639600000000002;31.668700000000001;Ripape
14,473;wl;1;-24.645800000000001;31.649999999999999;Ripape
14,474;r;6;-24.652100000000001;31.639600000000002;Ripape
14,475;wr;2;-24.652100000000001;31.645800000000001;Ripape
14,476;ob;1;-24.652100000000001;31.649999999999999;Ripape
14,477;ob;6;-24.652100000000001;31.649999999999999;Ripape
14,478;r;25;-24.652100000000001;31.668700000000001;Ripape
14,479;r;4;-24.662500000000001;31.668700000000001;Ripape
14,480;ob;2;-24.656300000000002;31.656199999999998;Ripape
14,481;aw;1;-24.656300000000002;31.656199999999998;Ripape
14,482;ba;1;-24.656300000000002;31.649999999999999;Ripape
14,483;w;2;-24.656300000000002;31.649999999999999;Ripape
14,484;r;20;-24.662500000000001;31.645800000000001;Ripape
14,485;bh;1;-24.668800000000001;31.604199999999999;Ripape
14,486;w;3;-24.668800000000001;31.627099999999999;Ripape
14,487;w;8;-24.668800000000001;31.633299999999998;Ripape
14,488;r;1;-24.668800000000001;31.639600000000002;Ripape
14,489;s;8;-24.675000000000001;31.662500000000001;Ripape
14,490;sk;4;-24.675000000000001;31.662500000000001;Ripape
14,491;aw;1;-24.675000000000001;31.656199999999998;Ripape
14,492;w;2;-24.675000000000001;31.649999999999999;Ripape
14,493;r;11;-24.679200000000002;31.645800000000001;Ripape
14,494;k;2;-24.679200000000002;31.639600000000002;Ripape
14,495;aw;1;-24.679200000000002;31.639600000000002;Ripape
14,496;bh;1;-24.679200000000002;31.633299999999998;Ripape
14,497;aw;1;-24.685400000000001;31.620799999999999;Ripape
14,498;ba;1;-24.685400000000001;31.627099999999999;Ripape
14,499;k;3;-24.685400000000001;31.633299999999998;Ripape
14,500;w;1;-24.685400000000001;31.633299999999998;Ripape
14,501;wr;1;-24.685400000000001;31.639600000000002;Ripape
14,502;w;23;-24.685400000000001;31.639600000000002;Ripape
14,503;w;24;-24.685400000000001;31.645800000000001;Ripape
14,504;w;1;-24.691700000000001;31.645800000000001;Ripape
14,505;w;3;-24.691700000000001;31.639600000000002;Ripape
14,506;k;2;-24.691700000000001;31.633299999999998;Ripape
14,507;k;1;-24.691700000000001;31.627099999999999;Ripape
14,508;w;6;-24.691700000000001;31.620799999999999;Ripape
14,509;k;14;-24.691700000000001;31.620799999999999;Ripape
14,510;bh;1;-24.691700000000001;31.614599999999999;Ripape
14,511;kp;1;-24.697900000000001;31.614599999999999;Ripape
14,512;w;7;-24.691700000000001;31.608300000000000;Ripape
14,513;kp;3;-24.691700000000001;31.604199999999999;Ripape
14,514;k;2;-24.697900000000001;31.604199999999999;Ripape
14,515;k;9;-24.697900000000001;31.608300000000000;Ripape
14,516;w;14;-24.697900000000001;31.627099999999999;Ripape
14,517;ko;3;-24.697900000000001;31.633299999999998;Ripape
14,518;wr;1;-24.697900000000001;31.639600000000002;Ripape
14,519;w;7;-24.697900000000001;31.645800000000001;Ripape
14,520;ak;1;-24.697900000000001;31.649999999999999;Ripape
14,521;k;36;-24.702100000000002;31.656199999999998;Ripape
14,522;w;5;-24.702100000000002;31.649999999999999;Ripape
14,523;vl;1;-24.702100000000002;31.645800000000001;Ripape
14,524;k;6;-24.708300000000001;31.645800000000001;Ripape
14,525;w;7;-24.702100000000002;31.639600000000002;Ripape
14,526;k;4;-24.708300000000001;31.639600000000002;Ripape
14,527;ob;3;-24.708300000000001;31.633299999999998;Ripape
14,528;k;12;-24.708300000000001;31.633299999999998;Ripape
14,529;w;7;-24.708300000000001;31.620799999999999;Ripape
14,530;aw;1;-24.708300000000001;31.614599999999999;Ripape
14,531;k;5;-24.708300000000001;31.614599999999999;Ripape
14,532;k;15;-24.708300000000001;31.608300000000000;Ripape
14,533;ko;3;-24.708300000000001;31.608300000000000;Ripape
14,534;k;2;-24.714600000000001;31.620799999999999;Ripape
14,535;wl;1;-24.714600000000001;31.627099999999999;Ripape
14,536;k;40;-24.720800000000001;31.633299999999998;Ripape
14,537;ob;2;-24.714600000000001;31.633299999999998;Ripape
14,538;w;4;-24.714600000000001;31.633299999999998;Ripape
14,539;r;30;-24.714600000000001;31.639600000000002;Ripape
14,540;w;6;-24.720800000000001;31.645800000000001;Ripape
14,541;r;17;-24.714600000000001;31.645800000000001;Ripape
14,542;k;23;-24.714600000000001;31.645800000000001;Ripape
14,543;r;40;-24.720800000000001;31.656199999999998;Ripape
14,544;r;30;-24.720800000000001;31.656199999999998;Ripape
14,545;r;2;-24.720800000000001;31.649999999999999;Ripape
14,546;k;8;-24.720800000000001;31.645800000000001;Ripape
14,547;aw;1;-24.720800000000001;31.645800000000001;Ripape
14,548;k;22;-24.720800000000001;31.639600000000002;Ripape
14,549;r;7;-24.720800000000001;31.639600000000002;Ripape
14,550;r;2;-24.725000000000001;31.633299999999998;Ripape
14,551;w;8;-24.720800000000001;31.627099999999999;Ripape
14,552;kp;1;-24.720800000000001;31.627099999999999;Ripape
14,553;kp;3;-24.720800000000001;31.614599999999999;Ripape
14,554;kp;1;-24.720800000000001;31.608300000000000;Ripape
14,555;lp;1;-24.725000000000001;31.608300000000000;Ripape
14,556;ko;1;-24.725000000000001;31.614599999999999;Ripape
14,557;w;8;-24.725000000000001;31.620799999999999;Ripape
14,558;kp;1;-24.725000000000001;31.620799999999999;Ripape
14,559;r;25;-24.731300000000001;31.627099999999999;Ripape
14,560;w;13;-24.725000000000001;31.633299999999998;Ripape
14,561;w;1;-24.725000000000001;31.633299999999998;Ripape
14,562;kp;1;-24.731300000000001;31.633299999999998;Ripape
14,563;r;9;-24.731300000000001;31.639600000000002;Ripape
14,564;v;1;-24.725000000000001;31.639600000000002;Ripape
14,565;w;9;-24.725000000000001;31.645800000000001;Ripape
14,566;r;30;-24.725000000000001;31.645800000000001;Ripape
14,567;k;9;-24.725000000000001;31.649999999999999;Ripape
14,568;b;150;-24.731300000000001;31.649999999999999;Ripape
14,569;r;3;-24.725000000000001;31.656199999999998;Ripape
14,570;r;30;-24.731300000000001;31.656199999999998;Ripape
14,571;w;20;-24.731300000000001;31.656199999999998;Ripape
14,572;k;14;-24.731300000000001;31.662500000000001;Ripape
14,573;hp;2;-24.725000000000001;31.662500000000001;Ripape
14,574;ob;1;-24.731300000000001;31.662500000000001;Ripape
14,575;ob;1;-24.731300000000001;31.668700000000001;Ripape
14,576;ob;1;-24.737500000000001;31.675000000000001;Ripape
14,577;ba;1;-24.737500000000001;31.668700000000001;Ripape
14,578;ob;1;-24.737500000000001;31.662500000000001;Ripape
14,579;ob;1;-24.737500000000001;31.662500000000001;Ripape
14,580;k;21;-24.737500000000001;31.662500000000001;Ripape
14,581;k;9;-24.737500000000001;31.656199999999998;Ripape
14,582;k;36;-24.737500000000001;31.656199999999998;Ripape
14,583;k;6;-24.737500000000001;31.649999999999999;Ripape
14,584;k;1;-24.743800000000000;31.649999999999999;Ripape
14,585;w;5;-24.737500000000001;31.645800000000001;Ripape
14,586;kp;5;-24.743800000000000;31.639600000000002;Ripape
14,587;sb;1;-24.743800000000000;31.620799999999999;Ripape
14,588;wl;1;-24.743800000000000;31.633299999999998;Ripape
14,589;w;19;-24.747900000000001;31.639600000000002;Ripape
14,590;k;2;-24.743800000000000;31.639600000000002;Ripape
14,591;w;1;-24.743800000000000;31.645800000000001;Ripape
14,592;w;17;-24.743800000000000;31.656199999999998;Ripape
14,593;k;12;-24.743800000000000;31.662500000000001;Ripape
14,594;k;2;-24.743800000000000;31.662500000000001;Ripape
14,595;ob;1;-24.743800000000000;31.668700000000001;Ripape
14,596;o;5;-24.743800000000000;31.675000000000001;Ripape
14,597;kp;1;-24.747900000000001;31.681200000000000;Ripape
14,598;kp;5;-24.747900000000001;31.675000000000001;Ripape
14,599;k;8;-24.754200000000001;31.656199999999998;Ripape
14,600;k;1;-24.754200000000001;31.656199999999998;Ripape
14,601;r;3;-24.754200000000001;31.649999999999999;Ripape
14,602;r;6;-24.754200000000001;31.645800000000001;Ripape
14,603;k;1;-24.754200000000001;31.645800000000001;Ripape
14,604;k;1;-24.754200000000001;31.639600000000002;Ripape
14,605;k;6;-24.754200000000001;31.639600000000002;Ripape
14,606;k;2;-24.754200000000001;31.633299999999998;Ripape
14,607;w;1;-24.760400000000001;31.639600000000002;Ripape
14,608;k;3;-24.760400000000001;31.633299999999998;Ripape
14,609;k;7;-24.754200000000001;31.633299999999998;Ripape
14,610;k;31;-24.754200000000001;31.627099999999999;Ripape
14,611;w;3;-24.754200000000001;31.620799999999999;Ripape
14,612;bh;1;-24.754200000000001;31.614599999999999;Ripape
14,613;aw;1;-24.760400000000001;31.627099999999999;Ripape
14,614;aw;1;-24.760400000000001;31.633299999999998;Ripape
14,615;k;11;-24.754200000000001;31.662500000000001;Ripape
14,616;w;15;-24.754200000000001;31.668700000000001;Ripape
14,617;w;11;-24.760400000000001;31.681200000000000;Ripape
14,618;kp;7;-24.760400000000001;31.662500000000001;Ripape
14,619;kp;1;-24.760400000000001;31.662500000000001;Ripape
14,620;kp;1;-24.760400000000001;31.656199999999998;Ripape
14,621;kp;2;-24.760400000000001;31.649999999999999;Ripape
14,622;ko;3;-24.760400000000001;31.645800000000001;Ripape
14,623;k;11;-24.760400000000001;31.645800000000001;Ripape
14,624;k;5;-24.766700000000000;31.639600000000002;Ripape
14,625;k;3;-24.766700000000000;31.639600000000002;Ripape
14,626;w;4;-24.766700000000000;31.645800000000001;Ripape
14,627;sr;1;-24.766700000000000;31.645800000000001;Ripape
14,628;k;8;-24.770800000000001;31.668700000000001;Ripape
14,629;s;17;-24.766700000000000;31.675000000000001;Ripape
14,630;sk;2;-24.766700000000000;31.668700000000001;Ripape
14,631;v;1;-24.766700000000000;31.681200000000000;Ripape
14,632;kp;2;-24.766700000000000;31.675000000000001;Ripape
14,633;r;5;-24.766700000000000;31.681200000000000;Ripape
14,634;kp;4;-24.770800000000001;31.681200000000000;Ripape
14,635;kp;2;-24.770800000000001;31.675000000000001;Ripape
14,636;kp;3;-24.770800000000001;31.675000000000001;Ripape
14,637;r;2;-24.770800000000001;31.668700000000001;Ripape
14,638;kp;1;-24.770800000000001;31.668700000000001;Ripape
14,639;bh;1;-24.777100000000001;31.662500000000001;Ripape
14,640;sr;1;-24.777100000000001;31.656199999999998;Ripape
14,641;w;3;-24.777100000000001;31.649999999999999;Ripape
14,642;kp;5;-24.777100000000001;31.639600000000002;Ripape
14,643;kp;2;-24.777100000000001;31.633299999999998;Ripape
14,644;wr;2;-24.783300000000001;31.608300000000000;Ripape
14,645;w;8;-24.789600000000000;31.620799999999999;Ripape
14,646;r;12;-24.789600000000000;31.633299999999998;Shiteveteve
14,647;v;1;-24.783300000000001;31.639600000000002;Ripape
14,648;r;4;-24.687500000000000;31.814599999999999;Marheya
14,649;st;1;-24.687500000000000;31.808299999999999;Vutome
14,650;r;3;-24.691700000000001;31.802099999999999;Vutome
14,651;wr;1;-24.691700000000001;31.795800000000000;Vutome
14,652;ba;1;-24.652100000000001;31.789600000000000;Vutome
14,653;kp;2;-24.641700000000000;31.789600000000000;Vutome
14,654;wr;2;-24.645800000000001;31.795800000000000;Vutome
14,655;w;2;-24.641700000000000;31.789600000000000;Vutome
14,656;r;27;-24.618800000000000;31.789600000000000;Vutome
14,657;r;35;-24.618800000000000;31.783300000000001;Winkelhaakspruit
14,658;d;1;-24.625000000000000;31.783300000000001;Vutome
14,659;o;2;-24.697900000000001;31.795800000000000;Vutome
14,660;r;1;-24.697900000000001;31.795800000000000;Vutome
14,661;w;1;-24.697900000000001;31.789600000000000;Vutome
14,662;r;1;-24.691700000000001;31.789600000000000;Vutome
14,663;r;2;-24.691700000000001;31.789600000000000;Vutome
14,664;ba;1;-24.687500000000000;31.789600000000000;Vutome
14,665;r;15;-24.687500000000000;31.789600000000000;Vutome
14,666;w;5;-24.681300000000000;31.783300000000001;Vutome
14,667;r;30;-24.675000000000001;31.789600000000000;Vutome
14,668;w;1;-24.675000000000001;31.789600000000000;Vutome
14,669;kp;1;-24.668800000000001;31.789600000000000;Vutome
14,670;b;60;-24.664600000000000;31.789600000000000;Marheya
14,671;o;36;-24.664600000000000;31.783300000000001;Vutome
14,672;r;3;-24.645800000000001;31.783300000000001;Vutome
14,673;r;2;-24.641700000000000;31.777100000000001;Vutome
14,674;w;1;-24.635400000000001;31.777100000000001;Vutome
14,675;bh;1;-24.629200000000001;31.777100000000001;Vutome
14,676;wb;1;-24.625000000000000;31.777100000000001;Vutome
14,677;r;40;-24.618800000000000;31.770800000000001;Vutome
14,678;r;20;-24.625000000000000;31.770800000000001;Vutome
14,679;r;15;-24.625000000000000;31.770800000000001;Vutome
14,680;r;6;-24.629200000000001;31.770800000000001;Vutome
14,681;wr;2;-24.629200000000001;31.777100000000001;Vutome
14,682;wk;1;-24.629200000000001;31.777100000000001;Vutome
14,683;r;20;-24.635400000000001;31.770800000000001;Vutome
14,684;r;1;-24.641700000000000;31.770800000000001;Vutome
14,685;r;2;-24.645800000000001;31.770800000000001;Vutome
14,686;o;16;-24.652100000000001;31.777100000000001;Vutome
14,687;r;2;-24.652100000000001;31.777100000000001;Vutome
14,688;ko;6;-24.658300000000001;31.777100000000001;Vutome
14,689;r;3;-24.658300000000001;31.777100000000001;Vutome
14,690;r;20;-24.664600000000000;31.777100000000001;Vutome
14,691;r;4;-24.664600000000000;31.783300000000001;Vutome
14,692;r;1;-24.668800000000001;31.783300000000001;Vutome
14,693;r;3;-24.668800000000001;31.783300000000001;Vutome
14,694;r;1;-24.668800000000001;31.783300000000001;Vutome
14,695;r;2;-24.668800000000001;31.783300000000001;Vutome
14,696;wr;2;-24.675000000000001;31.777100000000001;Vutome
14,697;wl;1;-24.675000000000001;31.777100000000001;Vutome
14,698;st;1;-24.675000000000001;31.783300000000001;Vutome
14,699;r;30;-24.681300000000000;31.783300000000001;Vutome
14,700;r;3;-24.687500000000000;31.783300000000001;Vutome
14,701;o;20;-24.691700000000001;31.783300000000001;Vutome
14,702;w;13;-24.691700000000001;31.783300000000001;Vutome
14,703;w;16;-24.697900000000001;31.777100000000001;Vutome
14,704;r;2;-24.697900000000001;31.777100000000001;Vutome
14,705;o;13;-24.691700000000001;31.783300000000001;Vutome
14,706;r;1;-24.691700000000001;31.777100000000001;Vutome
14,707;aw;1;-24.691700000000001;31.777100000000001;Vutome
14,708;kp;3;-24.687500000000000;31.777100000000001;Vutome
14,709;r;1;-24.687500000000000;31.770800000000001;Vutome
14,710;r;30;-24.681300000000000;31.770800000000001;Vutome
14,711;w;16;-24.675000000000001;31.770800000000001;Vutome
14,712;o;10;-24.668800000000001;31.770800000000001;Vutome
14,713;kp;5;-24.668800000000001;31.770800000000001;Vutome
14,714;k;15;-24.664600000000000;31.770800000000001;Vutome
14,715;r;20;-24.658300000000001;31.770800000000001;Vutome
14,716;r;2;-24.658300000000001;31.770800000000001;Vutome
14,717;kp;6;-24.652100000000001;31.770800000000001;Vutome
14,718;wl;1;-24.645800000000001;31.762499999999999;Vutome
14,719;r;18;-24.641700000000000;31.762499999999999;Vutome
14,720;r;5;-24.641700000000000;31.762499999999999;Vutome
14,721;r;3;-24.629200000000001;31.762499999999999;Vutome
14,722;r;15;-24.629200000000001;31.762499999999999;Vutome
14,723;st;1;-24.625000000000000;31.762499999999999;Vutome
14,724;r;20;-24.618800000000000;31.762499999999999;Vutome
14,725;r;1;-24.612500000000001;31.762499999999999;Winkelhaakspruit
14,726;ko;1;-24.612500000000001;31.762499999999999;Winkelhaakspruit
14,727;kp;1;-24.612500000000001;31.756200000000000;Winkelhaakspruit
14,728;r;2;-24.618800000000000;31.756200000000000;Vutome
14,729;r;4;-24.618800000000000;31.756200000000000;Vutome
14,730;aw;1;-24.625000000000000;31.756200000000000;Vutome
14,731;r;1;-24.625000000000000;31.756200000000000;Vutome
14,732;r;1;-24.629200000000001;31.756200000000000;Vutome
14,733;r;3;-24.635400000000001;31.756200000000000;Vutome
14,734;r;15;-24.635400000000001;31.756200000000000;Vutome
14,735;r;4;-24.641700000000000;31.756200000000000;Vutome
14,736;w;3;-24.652100000000001;31.756200000000000;Vutome
14,737;w;1;-24.675000000000001;31.762499999999999;Vutome
14,738;r;4;-24.687500000000000;31.762499999999999;Vutome
14,739;r;25;-24.691700000000001;31.762499999999999;Vutome
14,740;wr;4;-24.691700000000001;31.770800000000001;Vutome
14,741;r;30;-24.697900000000001;31.770800000000001;Vutome
14,742;r;6;-24.704200000000000;31.770800000000001;Vutome
14,743;r;2;-24.697900000000001;31.756200000000000;Vutome
14,744;kp;2;-24.645800000000001;31.750000000000000;Vutome
14,745;r;12;-24.641700000000000;31.750000000000000;Vutome
14,746;v;1;-24.635400000000001;31.750000000000000;Vutome
14,747;r;3;-24.635400000000001;31.750000000000000;Vutome
14,748;r;6;-24.629200000000001;31.750000000000000;Vutome
